date,results,slot 1,slot 2,slot 3,slot 4,slot 5,slot 6,sorted1,sorted2,sorted3,sorted4,sorted5,sorted6
11/21/2015,41-45-39-24-17-20,41,45,39,24,17,20,17,20,24,39,41,45
11/23/2015,14-09-23-08-46-10,14,9,23,8,46,10,8,9,10,14,23,46
11/25/2015,23-06-54-18-13-49,23,6,54,18,13,49,6,13,18,23,49,54
11/28/2015,01-15-33-31-44-09,1,15,33,31,44,9,1,9,15,31,33,44
11/30/2015,31-52-03-06-25-32,31,52,3,6,25,32,3,6,25,31,32,52
12/2/2015,21-43-42-10-04-31,21,43,42,10,4,31,4,10,21,31,42,43
12/5/2015,19-45-48-49-01-54,19,45,48,49,1,54,1,19,45,48,49,54
12/7/2015,49-54-15-46-42-26,49,54,15,46,42,26,15,26,42,46,49,54
12/9/2015,20-29-22-13-17-39,20,29,22,13,17,39,13,17,20,22,29,39
12/12/2015,37-01-06-09-03-16,37,1,6,9,3,16,1,3,6,9,16,37
12/14/2015,23-10-02-09-13-31,23,10,2,9,13,31,2,9,10,13,23,31
12/16/2015,28-38-53-22-40-29,28,38,53,22,40,29,22,28,29,38,40,53
12/19/2015,27-37-17-49-32-22,27,37,17,49,32,22,17,22,27,32,37,49
12/21/2015,47-13-36-15-12-43,47,13,36,15,12,43,12,13,15,36,43,47
12/23/2015,22-25-02-39-28-49,22,25,2,39,28,49,2,22,25,28,39,49
12/26/2015,30-50-26-45-07-52,30,50,26,45,7,52,7,26,30,45,50,52
12/28/2015,10-26-40-08-05-02,10,26,40,8,5,2,2,5,8,10,26,40
12/30/2015,13-37-10-50-26-47,13,37,10,50,26,47,10,13,26,37,47,50
1/2/2016,43-07-23-32-02-48,43,7,23,32,2,48,2,7,23,32,43,48
1/4/2016,33-55-30-13-31-10,33,55,30,13,31,10,10,13,30,31,33,55
1/6/2016,50-20-31-01-40-14,50,20,31,1,40,14,1,14,20,31,40,50
1/9/2016,24-21-26-05-47-33,24,21,26,5,47,33,5,21,24,26,33,47
1/11/2016,17-35-23-38-44-26,17,35,23,38,44,26,17,23,26,35,38,44
1/13/2016,48-19-29-20-21-49,48,19,29,20,21,49,19,20,21,29,48,49
1/16/2016,42-06-36-04-28-33,42,6,36,4,28,33,4,6,28,33,36,42
1/18/2016,53-47-01-18-39-24,53,47,1,18,39,24,1,18,24,39,47,53
1/20/2016,06-41-40-08-13-27,6,41,40,8,13,27,6,8,13,27,40,41
1/23/2016,28-12-54-03-09-01,28,12,54,3,9,1,1,3,9,12,28,54
1/25/2016,24-13-51-29-35-02,24,13,51,29,35,2,2,13,24,29,35,51
1/27/2016,18-12-32-09-23-50,18,12,32,9,23,50,9,12,18,23,32,50
1/30/2016,06-25-17-09-14-12,6,25,17,9,14,12,6,9,12,14,17,25
2/1/2016,41-12-27-54-29-49,41,12,27,54,29,49,12,27,29,41,49,54
2/3/2016,04-18-21-51-08-17,4,18,21,51,8,17,4,8,17,18,21,51
2/6/2016,55-53-42-32-04-26,55,53,42,32,4,26,4,26,32,42,53,55
2/8/2016,30-11-49-18-25-47,30,11,49,18,25,47,11,18,25,30,47,49
2/10/2016,35-13-54-27-33-36,35,13,54,27,33,36,13,27,33,35,36,54
2/13/2016,16-41-34-13-30-54,16,41,34,13,30,54,13,16,30,34,41,54
2/15/2016,38-39-42-36-15-33,38,39,42,36,15,33,15,33,36,38,39,42
2/17/2016,55-12-33-02-18-03,55,12,33,2,18,3,2,3,12,18,33,55
2/20/2016,42-05-01-52-39-43,42,5,1,52,39,43,1,5,39,42,43,52
2/22/2016,48-09-32-50-38-07,48,9,32,50,38,7,7,9,32,38,48,50
2/24/2016,24-17-08-28-30-18,24,17,8,28,30,18,8,17,18,24,28,30
2/27/2016,15-44-35-14-05-45,15,44,35,14,5,45,5,14,15,35,44,45
2/29/2016,38-51-36-20-48-47,38,51,36,20,48,47,20,36,38,47,48,51
3/2/2016,38-51-08-22-13-29,38,51,8,22,13,29,8,13,22,29,38,51
3/5/2016,08-11-50-38-54-40,8,11,50,38,54,40,8,11,38,40,50,54
3/7/2016,42-36-06-55-41-51,42,36,6,55,41,51,6,36,41,42,51,55
3/9/2016,30-07-21-41-03-42,30,7,21,41,3,42,3,7,21,30,41,42
3/12/2016,05-43-20-12-44-47,5,43,20,12,44,47,5,12,20,43,44,47
3/14/2016,14-10-09-12-28-23,14,10,9,12,28,23,9,10,12,14,23,28
3/16/2016,13-29-30-27-36-06,13,29,30,27,36,6,6,13,27,29,30,36
3/19/2016,49-38-28-26-45-23,49,38,28,26,45,23,23,26,28,38,45,49
3/21/2016,48-35-31-33-16-36,48,35,31,33,16,36,16,31,33,35,36,48
3/23/2016,14-40-20-32-27-10,14,40,20,32,27,10,10,14,20,27,32,40
3/28/2016,46-55-25-30-51-15,46,55,25,30,51,15,15,25,30,46,51,55
3/30/2016,46-51-32-26-53-09,46,51,32,26,53,9,9,26,32,46,51,53
4/2/2016,11-29-22-01-39-40,11,29,22,1,39,40,1,11,22,29,39,40
4/4/2016,53-17-50-09-51-48,53,17,50,9,51,48,9,17,48,50,51,53
4/6/2016,32-02-01-52-17-27,32,2,1,52,17,27,1,2,17,27,32,52
4/9/2016,07-23-02-55-39-19,7,23,2,55,39,19,2,7,19,23,39,55
4/11/2016,15-29-24-51-55-43,15,29,24,51,55,43,15,24,29,43,51,55
4/13/2016,42-07-55-35-44-52,42,7,55,35,44,52,7,35,42,44,52,55
4/16/2016,46-45-18-50-51-38,46,45,18,50,51,38,18,38,45,46,50,51
4/18/2016,50-39-36-23-05-22,50,39,36,23,5,22,5,22,23,36,39,50
4/20/2016,19-10-15-39-44-25,19,10,15,39,44,25,10,15,19,25,39,44
4/23/2016,32-35-25-26-44-17,32,35,25,26,44,17,17,25,26,32,35,44
4/25/2016,04-30-44-37-53-42,4,30,44,37,53,42,4,30,37,42,44,53
4/27/2016,12-10-14-01-28-47,12,10,14,1,28,47,1,10,12,14,28,47
4/30/2016,41-48-39-09-50-14,41,48,39,9,50,14,9,14,39,41,48,50
5/2/2016,35-12-21-01-16-03,35,12,21,1,16,3,1,3,12,16,21,35
5/4/2016,14-20-16-05-22-24,14,20,16,5,22,24,5,14,16,20,22,24
5/7/2016,47-19-02-01-17-04,47,19,2,1,17,4,1,2,4,17,19,47
5/9/2016,52-33-04-02-07-11,52,33,4,2,7,11,2,4,7,11,33,52
5/11/2016,05-14-19-18-43-47,5,14,19,18,43,47,5,14,18,19,43,47
5/14/2016,08-04-15-49-40-10,8,4,15,49,40,10,4,8,10,15,40,49
5/16/2016,10-26-49-34-52-33,10,26,49,34,52,33,10,26,33,34,49,52
5/18/2016,11-07-51-17-53-05,11,7,51,17,53,5,5,7,11,17,51,53
5/21/2016,11-08-53-45-04-32,11,8,53,45,4,32,4,8,11,32,45,53
5/23/2016,12-17-20-15-05-02,12,17,20,15,5,2,2,5,12,15,17,20
5/25/2016,33-12-37-36-32-38,33,12,37,36,32,38,12,32,33,36,37,38
5/28/2016,28-16-06-44-04-39,28,16,6,44,4,39,4,6,16,28,39,44
5/30/2016,43-46-17-30-35-06,43,46,17,30,35,6,6,17,30,35,43,46
6/1/2016,14-07-15-25-43-01,14,7,15,25,43,1,1,7,14,15,25,43
6/4/2016,51-02-29-15-19-39,51,2,29,15,19,39,2,15,19,29,39,51
6/6/2016,28-49-25-24-18-39,28,49,25,24,18,39,18,24,25,28,39,49
6/8/2016,11-17-38-45-20-35,11,17,38,45,20,35,11,17,20,35,38,45
6/11/2016,42-13-33-34-51-02,42,13,33,34,51,2,2,13,33,34,42,51
6/13/2016,29-15-20-44-47-11,29,15,20,44,47,11,11,15,20,29,44,47
6/15/2016,07-06-40-47-29-52,7,6,40,47,29,52,6,7,29,40,47,52
6/18/2016,52-42-48-13-37-09,52,42,48,13,37,9,9,13,37,42,48,52
6/20/2016,19-40-13-30-09-26,19,40,13,30,9,26,9,13,19,26,30,40
6/22/2016,27-42-10-54-31-16,27,42,10,54,31,16,10,16,27,31,42,54
6/25/2016,05-16-53-01-33-04,5,16,53,1,33,4,1,4,5,16,33,53
6/27/2016,28-50-42-53-07-30,28,50,42,53,7,30,7,28,30,42,50,53
6/29/2016,05-10-20-39-12-36,5,10,20,39,12,36,5,10,12,20,36,39
7/2/2016,08-25-05-04-50-45,8,25,5,4,50,45,4,5,8,25,45,50
7/4/2016,44-14-09-26-48-33,44,14,9,26,48,33,9,14,26,33,44,48
7/6/2016,14-23-06-20-39-54,14,23,6,20,39,54,6,14,20,23,39,54
7/9/2016,28-43-31-13-18-02,28,43,31,13,18,2,2,13,18,28,31,43
7/11/2016,17-15-53-30-14-02,17,15,53,30,14,2,2,14,15,17,30,53
7/13/2016,35-38-21-23-24-12,35,38,21,23,24,12,12,21,23,24,35,38
7/16/2016,33-32-51-17-13-03,33,32,51,17,13,3,3,13,17,32,33,51
7/18/2016,05-27-21-45-02-47,5,27,21,45,2,47,2,5,21,27,45,47
7/20/2016,10-07-16-22-44-37,10,7,16,22,44,37,7,10,16,22,37,44
7/23/2016,37-34-19-08-26-25,37,34,19,8,26,25,8,19,25,26,34,37
7/25/2016,15-42-11-31-30-28,15,42,11,31,30,28,11,15,28,30,31,42
7/27/2016,23-44-28-12-04-13,23,44,28,12,4,13,4,12,13,23,28,44
7/30/2016,13-35-24-09-06-53,13,35,24,9,6,53,6,9,13,24,35,53
8/1/2016,15-09-47-20-02-40,15,9,47,20,2,40,2,9,15,20,40,47
8/3/2016,44-02-43-52-31-51,44,2,43,52,31,51,2,31,43,44,51,52
8/6/2016,17-31-38-27-47-36,17,31,38,27,47,36,17,27,31,36,38,47
8/8/2016,16-18-28-13-55-47,16,18,28,13,55,47,13,16,18,28,47,55
8/10/2016,41-25-08-11-29-34,41,25,8,11,29,34,8,11,25,29,34,41
8/13/2016,01-51-06-31-10-48,1,51,6,31,10,48,1,6,10,31,48,51
8/15/2016,25-04-48-28-20-23,25,4,48,28,20,23,4,20,23,25,28,48
8/17/2016,55-16-02-11-50-32,55,16,2,11,50,32,2,11,16,32,50,55
8/20/2016,46-32-20-04-26-51,46,32,20,4,26,51,4,20,26,32,46,51
8/22/2016,55-37-08-15-27-47,55,37,8,15,27,47,8,15,27,37,47,55
8/24/2016,45-20-13-26-02-43,45,20,13,26,2,43,2,13,20,26,43,45
8/27/2016,47-16-42-22-43-50,47,16,42,22,43,50,16,22,42,43,47,50
8/29/2016,11-14-37-44-20-38,11,14,37,44,20,38,11,14,20,37,38,44
8/31/2016,43-12-35-48-07-28,43,12,35,48,7,28,7,12,28,35,43,48
9/3/2016,33-23-12-41-35-01,33,23,12,41,35,1,1,12,23,33,35,41
9/5/2016,06-17-05-54-45-29,6,17,5,54,45,29,5,6,17,29,45,54
9/7/2016,24-36-29-49-22-53,24,36,29,49,22,53,22,24,29,36,49,53
9/10/2016,47-19-55-23-38-06,47,19,55,23,38,6,6,19,23,38,47,55
9/12/2016,27-03-44-33-39-19,27,3,44,33,39,19,3,19,27,33,39,44
9/14/2016,16-31-41-19-09-08,16,31,41,19,9,8,8,9,16,19,31,41
9/17/2016,24-53-33-17-51-22,24,53,33,17,51,22,17,22,24,33,51,53
9/19/2016,47-31-43-39-23-26,47,31,43,39,23,26,23,26,31,39,43,47
9/21/2016,42-19-45-03-41-49,42,19,45,3,41,49,3,19,41,42,45,49
9/24/2016,49-16-27-24-28-35,49,16,27,24,28,35,16,24,27,28,35,49
9/26/2016,08-16-37-29-31-22,8,16,37,29,31,22,8,16,22,29,31,37
9/28/2016,18-17-46-47-14-54,18,17,46,47,14,54,14,17,18,46,47,54
10/1/2016,35-22-11-42-20-03,35,22,11,42,20,3,3,11,20,22,35,42
10/3/2016,34-09-27-44-20-12,34,9,27,44,20,12,9,12,20,27,34,44
10/5/2016,25-40-54-21-51-15,25,40,54,21,51,15,15,21,25,40,51,54
10/8/2016,48-49-18-52-33-14,48,49,18,52,33,14,14,18,33,48,49,52
10/10/2016,53-33-11-21-49-41,53,33,11,21,49,41,11,21,33,41,49,53
10/12/2016,17-23-19-10-03-46,17,23,19,10,3,46,3,10,17,19,23,46
10/15/2016,05-03-52-34-13-53,5,3,52,34,13,53,3,5,13,34,52,53
10/17/2016,44-36-07-12-11-15,44,36,7,12,11,15,7,11,12,15,36,44
10/19/2016,15-46-22-28-36-44,15,46,22,28,36,44,15,22,28,36,44,46
10/22/2016,34-15-47-13-04-53,34,15,47,13,4,53,4,13,15,34,47,53
10/24/2016,38-31-51-33-49-47,38,31,51,33,49,47,31,33,38,47,49,51
10/26/2016,30-47-32-20-05-21,30,47,32,20,5,21,5,20,21,30,32,47
10/29/2016,33-14-46-05-38-23,33,14,46,5,38,23,5,14,23,33,38,46
10/31/2016,19-07-44-04-12-27,19,7,44,4,12,27,4,7,12,19,27,44
11/2/2016,12-20-45-04-55-29,12,20,45,4,55,29,4,12,20,29,45,55
11/5/2016,07-16-02-23-36-30,7,16,2,23,36,30,2,7,16,23,30,36
11/7/2016,47-30-21-15-22-43,47,30,21,15,22,43,15,21,22,30,43,47
11/9/2016,44-52-33-40-03-05,44,52,33,40,3,5,3,5,33,40,44,52
11/12/2016,03-13-52-43-38-54,3,13,52,43,38,54,3,13,38,43,52,54
11/14/2016,39-43-45-30-14-12,39,43,45,30,14,12,12,14,30,39,43,45
11/16/2016,36-07-47-20-52-18,36,7,47,20,52,18,7,18,20,36,47,52
11/19/2016,54-13-41-31-18-21,54,13,41,31,18,21,13,18,21,31,41,54
11/21/2016,05-44-37-11-34-19,5,44,37,11,34,19,5,11,19,34,37,44
11/23/2016,15-03-46-22-05-19,15,3,46,22,5,19,3,5,15,19,22,46
11/26/2016,06-34-19-20-38-07,6,34,19,20,38,7,6,7,19,20,34,38
11/28/2016,26-03-33-48-34-10,26,3,33,48,34,10,3,10,26,33,34,48
11/30/2016,27-16-10-33-46-55,27,16,10,33,46,55,10,16,27,33,46,55
12/3/2016,41-32-02-48-31-35,41,32,2,48,31,35,2,31,32,35,41,48
12/5/2016,38-01-13-52-35-45,38,1,13,52,35,45,1,13,35,38,45,52
12/7/2016,36-30-18-37-28-31,36,30,18,37,28,31,18,28,30,31,36,37
12/10/2016,54-08-29-47-55-27,54,8,29,47,55,27,8,27,29,47,54,55
12/12/2016,10-21-18-04-47-03,10,21,18,4,47,3,3,4,10,18,21,47
12/14/2016,07-27-17-11-32-49,7,27,17,11,32,49,7,11,17,27,32,49
12/17/2016,48-38-04-33-12-21,48,38,4,33,12,21,4,12,21,33,38,48
12/19/2016,54-45-05-47-18-55,54,45,5,47,18,55,5,18,45,47,54,55
12/21/2016,27-08-44-49-14-40,27,8,44,49,14,40,8,14,27,40,44,49
12/24/2016,35-23-15-55-28-41,35,23,15,55,28,41,15,23,28,35,41,55
12/26/2016,12-53-43-40-52-17,12,53,43,40,52,17,12,17,40,43,52,53
12/28/2016,51-35-50-30-17-02,51,35,50,30,17,2,2,17,30,35,50,51
12/31/2016,33-31-29-26-14-54,33,31,29,26,14,54,14,26,29,31,33,54
1/2/2017,18-29-35-16-05-47,18,29,35,16,5,47,5,16,18,29,35,47
1/4/2017,05-42-38-37-03-46,5,42,38,37,3,46,3,5,37,38,42,46
1/7/2017,34-20-40-04-18-42,34,20,40,4,18,42,4,18,20,34,40,42
1/9/2017,47-14-03-49-48-30,47,14,3,49,48,30,3,14,30,47,48,49
1/11/2017,50-47-35-08-38-44,50,47,35,8,38,44,8,35,38,44,47,50
1/14/2017,27-36-28-19-54-23,27,36,28,19,54,23,19,23,27,28,36,54
1/16/2017,11-49-24-01-43-50,11,49,24,1,43,50,1,11,24,43,49,50
1/18/2017,45-27-37-43-06-39,45,27,37,43,6,39,6,27,37,39,43,45
1/21/2017,52-17-20-43-15-19,52,17,20,43,15,19,15,17,19,20,43,52
1/23/2017,18-47-39-22-10-23,18,47,39,22,10,23,10,18,22,23,39,47
1/25/2017,26-06-46-36-11-15,26,6,46,36,11,15,6,11,15,26,36,46
1/28/2017,51-38-40-32-36-10,51,38,40,32,36,10,10,32,36,38,40,51
1/30/2017,16-22-04-52-49-51,16,22,4,52,49,51,4,16,22,49,51,52
2/1/2017,52-45-32-36-34-31,52,45,32,36,34,31,31,32,34,36,45,52
2/4/2017,05-25-10-49-39-01,5,25,10,49,39,1,1,5,10,25,39,49
2/6/2017,49-50-39-23-21-19,49,50,39,23,21,19,19,21,23,39,49,50
2/8/2017,21-30-34-08-38-52,21,30,34,8,38,52,8,21,30,34,38,52
2/11/2017,33-35-26-55-20-25,33,35,26,55,20,25,20,25,26,33,35,55
2/13/2017,40-36-38-13-07-34,40,36,38,13,7,34,7,13,34,36,38,40
2/15/2017,40-23-13-38-27-25,40,23,13,38,27,25,13,23,25,27,38,40
2/18/2017,09-18-13-52-50-11,9,18,13,52,50,11,9,11,13,18,50,52
2/20/2017,54-06-15-22-46-09,54,6,15,22,46,9,6,9,15,22,46,54
2/22/2017,42-04-27-12-14-19,42,4,27,12,14,19,4,12,14,19,27,42
2/25/2017,51-16-33-34-41-12,51,16,33,34,41,12,12,16,33,34,41,51
2/27/2017,45-52-47-38-03-17,45,52,47,38,3,17,3,17,38,45,47,52
3/1/2017,23-16-24-50-53-38,23,16,24,50,53,38,16,23,24,38,50,53
3/4/2017,05-01-16-06-03-07,5,1,16,6,3,7,1,3,5,6,7,16
3/6/2017,35-55-51-46-11-28,35,55,51,46,11,28,11,28,35,46,51,55
3/8/2017,32-48-42-01-25-55,32,48,42,1,25,55,1,25,32,42,48,55
3/11/2017,45-16-52-06-43-11,45,16,52,6,43,11,6,11,16,43,45,52
3/13/2017,17-21-05-09-42-27,17,21,5,9,42,27,5,9,17,21,27,42
3/15/2017,16-42-20-01-24-43,16,42,20,1,24,43,1,16,20,24,42,43
3/18/2017,08-17-23-40-52-06,8,17,23,40,52,6,6,8,17,23,40,52
3/20/2017,02-06-38-36-30-07,2,6,38,36,30,7,2,6,7,30,36,38
3/22/2017,47-38-22-25-28-15,47,38,22,25,28,15,15,22,25,28,38,47
3/25/2017,19-45-34-24-11-04,19,45,34,24,11,4,4,11,19,24,34,45
3/27/2017,16-32-44-38-13-10,16,32,44,38,13,10,10,13,16,32,38,44
3/29/2017,13-23-53-49-12-34,13,23,53,49,12,34,12,13,23,34,49,53
4/1/2017,51-27-39-52-02-03,51,27,39,52,2,3,2,3,27,39,51,52
4/3/2017,38-40-44-30-15-25,38,40,44,30,15,25,15,25,30,38,40,44
4/5/2017,52-53-37-21-36-45,52,53,37,21,36,45,21,36,37,45,52,53
4/8/2017,40-30-29-09-41-03,40,30,29,9,41,3,3,9,29,30,40,41
4/10/2017,02-01-09-10-37-54,2,1,9,10,37,54,1,2,9,10,37,54
4/12/2017,27-41-26-21-18-09,27,41,26,21,18,9,9,18,21,26,27,41
4/17/2017,41-49-16-13-33-30,41,49,16,13,33,30,13,16,30,33,41,49
4/19/2017,35-27-49-33-23-18,35,27,49,33,23,18,18,23,27,33,35,49
4/22/2017,34-42-08-15-23-20,34,42,8,15,23,20,8,15,20,23,34,42
4/24/2017,12-01-09-02-06-05,12,1,9,2,6,5,1,2,5,6,9,12
4/26/2017,43-30-26-55-32-02,43,30,26,55,32,2,2,26,30,32,43,55
4/29/2017,04-49-51-43-15-29,4,49,51,43,15,29,4,15,29,43,49,51
5/1/2017,34-21-53-29-20-12,34,21,53,29,20,12,12,20,21,29,34,53
5/3/2017,27-30-29-49-47-01,27,30,29,49,47,1,1,27,29,30,47,49
5/6/2017,44-02-23-18-04-22,44,2,23,18,4,22,2,4,18,22,23,44
5/8/2017,15-28-40-39-21-29,15,28,40,39,21,29,15,21,28,29,39,40
5/10/2017,44-52-07-06-11-42,44,52,7,6,11,42,6,7,11,42,44,52
5/13/2017,23-35-21-36-11-08,23,35,21,36,11,8,8,11,21,23,35,36
5/15/2017,50-07-18-51-12-38,50,7,18,51,12,38,7,12,18,38,50,51
5/17/2017,25-35-29-01-44-02,25,35,29,1,44,2,1,2,25,29,35,44
5/20/2017,25-43-04-40-55-51,25,43,4,40,55,51,4,25,40,43,51,55
5/22/2017,17-27-08-44-52-55,17,27,8,44,52,55,8,17,27,44,52,55
5/24/2017,34-33-38-52-07-37,34,33,38,52,7,37,7,33,34,37,38,52
5/27/2017,47-19-32-23-20-55,47,19,32,23,20,55,19,20,23,32,47,55
5/29/2017,44-16-19-49-05-32,44,16,19,49,5,32,5,16,19,32,44,49
5/31/2017,08-01-27-15-46-33,8,1,27,15,46,33,1,8,15,27,33,46
6/3/2017,16-38-41-32-13-28,16,38,41,32,13,28,13,16,28,32,38,41
6/5/2017,10-31-40-12-37-35,10,31,40,12,37,35,10,12,31,35,37,40
6/7/2017,29-40-28-38-55-37,29,40,28,38,55,37,28,29,37,38,40,55
6/10/2017,06-52-34-35-23-08,6,52,34,35,23,8,6,8,23,34,35,52
6/12/2017,54-07-41-32-39-06,54,7,41,32,39,6,6,7,32,39,41,54
6/14/2017,35-02-01-51-24-47,35,2,1,51,24,47,1,2,24,35,47,51
6/17/2017,22-12-54-05-08-19,22,12,54,5,8,19,5,8,12,19,22,54
6/19/2017,36-13-54-48-27-20,36,13,54,48,27,20,13,20,27,36,48,54
6/21/2017,42-25-31-16-44-09,42,25,31,16,44,9,9,16,25,31,42,44
6/24/2017,52-38-20-05-06-21,52,38,20,5,6,21,5,6,20,21,38,52
6/26/2017,15-54-44-35-49-06,15,54,44,35,49,6,6,15,35,44,49,54
6/28/2017,14-43-09-02-29-49,14,43,9,2,29,49,2,9,14,29,43,49
7/1/2017,19-26-54-27-09-25,19,26,54,27,9,25,9,19,25,26,27,54
7/3/2017,12-34-25-47-36-35,12,34,25,47,36,35,12,25,34,35,36,47
7/5/2017,18-50-10-33-34-54,18,50,10,33,34,54,10,18,33,34,50,54
7/8/2017,38-40-25-52-26-03,38,40,25,52,26,3,3,25,26,38,40,52
7/10/2017,38-36-53-40-08-48,38,36,53,40,8,48,8,36,38,40,48,53
7/12/2017,48-16-53-13-14-18,48,16,53,13,14,18,13,14,16,18,48,53
7/15/2017,28-23-36-49-43-19,28,23,36,49,43,19,19,23,28,36,43,49
7/17/2017,10-52-44-26-24-13,10,52,44,26,24,13,10,13,24,26,44,52
7/19/2017,02-11-04-43-55-33,2,11,4,43,55,33,2,4,11,33,43,55
7/22/2017,44-26-29-32-38-13,44,26,29,32,38,13,13,26,29,32,38,44
7/24/2017,26-48-47-08-34-20,26,48,47,8,34,20,8,20,26,34,47,48
7/26/2017,55-18-42-38-11-12,55,18,42,38,11,12,11,12,18,38,42,55
7/29/2017,51-25-11-37-18-38,51,25,11,37,18,38,11,18,25,37,38,51
7/31/2017,03-44-02-16-46-33,3,44,2,16,46,33,2,3,16,33,44,46
8/2/2017,02-28-06-27-15-20,2,28,6,27,15,20,2,6,15,20,27,28
8/5/2017,47-03-01-19-28-52,47,3,1,19,28,52,1,3,19,28,47,52
8/7/2017,18-11-20-44-55-33,18,11,20,44,55,33,11,18,20,33,44,55
8/9/2017,20-01-06-15-11-07,20,1,6,15,11,7,1,6,7,11,15,20
8/12/2017,25-49-54-39-20-15,25,49,54,39,20,15,15,20,25,39,49,54
8/14/2017,24-09-03-27-46-41,24,9,3,27,46,41,3,9,24,27,41,46
8/16/2017,48-50-05-55-25-22,48,50,5,55,25,22,5,22,25,48,50,55
8/19/2017,03-44-25-07-55-52,3,44,25,7,55,52,3,7,25,44,52,55
8/21/2017,40-06-17-34-30-43,40,6,17,34,30,43,6,17,30,34,40,43
8/23/2017,30-02-08-33-41-06,30,2,8,33,41,6,2,6,8,30,33,41
8/26/2017,31-54-45-08-49-37,31,54,45,8,49,37,8,31,37,45,49,54
8/28/2017,20-47-17-48-40-10,20,47,17,48,40,10,10,17,20,40,47,48
8/30/2017,17-10-06-03-11-27,17,10,6,3,11,27,3,6,10,11,17,27
9/2/2017,31-16-17-45-50-11,31,16,17,45,50,11,11,16,17,31,45,50
9/4/2017,22-49-06-25-54-53,22,49,6,25,54,53,6,22,25,49,53,54
9/6/2017,18-55-38-37-16-14,18,55,38,37,16,14,14,16,18,37,38,55
9/9/2017,22-33-42-11-36-27,22,33,42,11,36,27,11,22,27,33,36,42
9/11/2017,22-24-34-51-55-37,22,24,34,51,55,37,22,24,34,37,51,55
9/13/2017,03-33-41-18-07-20,3,33,41,18,7,20,3,7,18,20,33,41
9/16/2017,13-02-23-55-10-49,13,2,23,55,10,49,2,10,13,23,49,55
9/18/2017,34-37-17-39-04-13,34,37,17,39,4,13,4,13,17,34,37,39
9/20/2017,09-19-46-27-43-48,9,19,46,27,43,48,9,19,27,43,46,48
9/23/2017,07-04-14-26-52-29,7,4,14,26,52,29,4,7,14,26,29,52
9/25/2017,14-55-51-36-16-03,14,55,51,36,16,3,3,14,16,36,51,55
9/27/2017,51-16-41-48-01-34,51,16,41,48,1,34,1,16,34,41,48,51
9/30/2017,22-55-35-33-37-15,22,55,35,33,37,15,15,22,33,35,37,55
10/2/2017,22-11-35-05-25-42,22,11,35,5,25,42,5,11,22,25,35,42
10/4/2017,54-19-03-24-17-39,54,19,3,24,17,39,3,17,19,24,39,54
10/7/2017,34-07-18-15-41-47,34,7,18,15,41,47,7,15,18,34,41,47
10/9/2017,07-16-40-31-05-22,7,16,40,31,5,22,5,7,16,22,31,40
10/11/2017,30-24-37-54-15-14,30,24,37,54,15,14,14,15,24,30,37,54
10/14/2017,46-28-44-52-06-04,46,28,44,52,6,4,4,6,28,44,46,52
10/16/2017,18-33-28-21-23-22,18,33,28,21,23,22,18,21,22,23,28,33
10/18/2017,51-03-02-42-41-11,51,3,2,42,41,11,2,3,11,41,42,51
10/21/2017,25-11-28-06-38-55,25,11,28,6,38,55,6,11,25,28,38,55
